document_id,text
page2-elem5,--data '{"text":"Hello world"}' \
page2-elem5,--header "Accept: audio/wav" \
page2-elem5,--output output.wav
page2-elem5,$ ls -la
page2-elem5,$ curl "http://localhost:1080/text-to-speech/api/v1/voices"
page2-elem5,Here is a screenshot of the container in action:
page2-elem5,To define which models you want to put in your image a multi stage Dockerfile [https://github.com/ibm-build-lab/Watson-Speech/blob/main/single-container-tts/Dockerfile] is used.
page2-elem5,# Model images
page2-elem5,FROM cp.icr.io/cp/ai/watson-tts-generic-models:1.0.0 AS catalog
page2-elem5,# Add additional models here
page2-elem5,FROM cp.icr.io/cp/ai/watson-tts-en-us-michaelv3voice:1.0.0 AS en-us-voice
page2-elem5,FROM cp.icr.io/cp/ai/watson-tts-fr-ca-louisev3voice:1.0.0 AS fr-ca-voice
page2-elem5,# Base image for the runtime
page2-elem5,FROM cp.icr.io/cp/ai/watson-tts-runtime:1.0.0 AS runtime
page2-elem5,# Environment variable used for directory where configurations are mounted
page2-elem5,ENV CONFIG_DIR=/opt/ibm/chuck.x86_64/var
page2-elem5,# Copy in the catalog and runtime configurations
page2-elem5,COPY --chown=watson:0 --from=catalog catalog.json ${CONFIG_DIR}/catalog.json
page2-elem5,COPY --chown=watson:0 ./config/* ${CONFIG_DIR}/
page2-elem5,# Intermediate image to populate the model cache
page2-elem5,FROM runtime as model_cache
page2-elem5,# Copy model archives from model images
page2-elem5,RUN sudo mkdir -p /models/pool2
page2-elem5,# For each additional models copy the line below with the model image
page2-elem5,COPY --chown=watson:0 --from=en-us-voice model/* /models/pool2/
page2-elem5,COPY --chown=watson:0 --from=fr-ca-voice model/* /models/pool2/
page2-elem5,# Run script to initialize the model cache from the model archives
page2-elem5,COPY ./prepareModels.sh .
page2-elem5,RUN ./prepareModels.sh
page2-elem5,# Final runtime image with models baked in
page2-elem5,FROM runtime as release
page2-elem5,COPY --from=model_cache ${CONFIG_DIR}/cache/ ${CONFIG_DIR}/cache/
page2-elem5,To find out more about Watson Text to Speech check out these resources:
page2-elem5,* Documentation [https://www.ibm.com/docs/en/watson-libraries?topic=watson-text-speech-library-embed-home]
page2-elem5,* Model catalog [https://www.ibm.com/docs/en/watson-libraries?topic=home-models-catalog]
page2-elem5,* SaaS API docs [https://cloud.ibm.com/apidocs/text-to-speech]
page2-elem5,* Trial [https://www.ibm.com/account/reg/us-en/signup?formid=urx-51754]
page2-elem5,* Entitlement key [https://www.ibm.com/account/reg/us-en/subscribe?formid=urx-51726]
page2-elem5,The post Running IBM Watson Text to Speech in Containers [http://heidloff.net/article/running-ibm-watson-text-to-speech-in-containers/] appeared first on Niklas Heidloff [http://heidloff.net].
page2-elem6,Running IBM Watson NLP locally in Containers.
page2-elem6,IBM announced the general availability of Watson NLP (Natural Language Understanding) and Watson Speech containers which can be run locally on-premises or Kubernetes and OpenShift clusters.
page2-elem6,This post describes how to run Watson NLP locally.
page2-elem6,To set some context here is the description of IBM Watson NLP Library for Embed [https://www.ibm.com/products/ibm-watson-natural-language-processing].
page2-elem6,> Enhance your applications with best-in-class Natural Language AI: Introducing IBM Watson NLP Library for Embed a containerized library designed to empower IBM partners with greater flexibility to infuse powerful natural language AI into their solutions.
page2-elem6,It combines the best of open source and IBM Research NLP algorithms to deliver superior AI capabilities developers can access and integrate into their apps in the environment of their choice.
page2-elem6,Offered to partners as embeddable AI a first of its kind software portfolio that offers best of breed AI from IBM.
page2-elem6,The Watson NLP library is available as containers providing REST and gRPC interfaces.
page2-elem6,While this offering is new the underlaying functionality has been used and optimized for a long time in IBM offerings like the IBM Watson Assistant and NLU (Natural Language Understanding) SaaS services and IBM Cloud Pak for Data.
page2-elem6,Watson NLP comes with a wide variety of text processing functions such as emotion analysis and topic modeling.
page2-elem6,Watson NLP is built on top of the best AI open source software.
page2-elem6,Additionally it provides stable and supported interfaces it handles a wide range of languages and its quality is enterprise proven.
page2-elem6,To try it a trial [https://www.ibm.com/products/ibm-watson-natural-language-processing] is available.
page2-elem6,The container images are stored in an IBM container registry that is accessed via an IBM Entitlement Key [https://www.ibm.com/account/reg/signup?formid=urx-51726].
page2-elem6,How to run NLP locally via Docker
page2-elem6,To run NLP as container locally you first need to define which models [https://www.ibm.com/docs/en/watson-libraries?topic=models-catalog] you want to use which address different use cases.
page2-elem6,By only picking the ones you need the size of the containers is reduced.
page2-elem6,You can also train your own models which I want to blog about separately.
page2-elem6,To define your models save the following script to ‘runNLP.sh’ and modify the fourth line.
page2-elem6,The script pulls down the models and puts them in a volume that is accessed by the NLP runtime container.
page2-elem6,#!/usr/bin/env bash
page2-elem6,IMAGE_REGISTRY=${IMAGE_REGISTRY:-"cp.icr.io/cp/ai"}
page2-elem6,RUNTIME_IMAGE=${RUNTIME_IMAGE:-"watson-nlp-runtime:1.0.18"}
page2-elem6,export MODELS="${MODELS:-"watson-nlp_syntax_izumo_lang_en_stock:1.0.7watson-nlp_syntax_izumo_lang_fr_stock:1.0.7"}"
page2-elem6,IFS='' read -ra models_arr <<< "${MODELS}"
page2-elem6,# Create a shared volume and initialize with open permissions
page2-elem6,docker volume rm model_data 2>/dev/null || true
page2-elem6,docker volume create --label model_data
page2-elem6,docker run --rm -it -v model_data:/model_data alpine chmod 777 /model_data
page2-elem6,# Put models into the shared volume
page2-elem6,for model in "${models_arr[@]}"
page2-elem6,do
page2-elem6,docker run --rm -it -v model_data:/app/models -e ACCEPT_LICENSE=true $IMAGE_REGISTRY/$model
page2-elem6,done
page2-elem6,# Run the runtime with the models mounted
page2-elem6,docker run ${@} \
page2-elem6,--rm -it \
page2-elem6,-v model_data:/app/model_data \
page2-elem6,-e ACCEPT_LICENSE=true \
page2-elem6,-e LOCAL_MODELS_DIR=/app/model_data \
page2-elem6,-p 8085:8085 \
page2-elem6,-p 8080:8080 \
page2-elem6,$tls_args $IMAGE_REGISTRY/$RUNTIME_IMAGE
page2-elem6,To download the models and run the container invoke these commands in a first terminal:
page2-elem6,$ docker login cp.icr.io --username cp --password <entitlement_key>
page2-elem6,$ ./runNLP.sh
page2-elem6,In second terminal invoke this command to invoke a REST API:
page2-elem6,$ curl -X POST "http://localhost:8080/v1/watson.runtime.nlp.v1/NlpService/SyntaxPredict" \
page2-elem6,-H "accept: application/json" \
page2-elem6,-H "grpc-metadata-mm-model-id: syntax_izumo_lang_en_stock" \
page2-elem6,-H "content-type: application/json" \
page2-elem6,-d " { \"rawDocument\": { \"text\": \"It is so easy to embed Watson NLP in applications.
page2-elem6,Very cool.\" }}"
page2-elem6,Here is a screenshot of the container in action:
page2-elem6,You can invoke the Swagger (OpenAI) user interface by opening http://localhost:8080/swagger.
page2-elem6,The NLP containers also provides a gRCP interface [https://github.com/IBM/watson-automation#grpc].
page2-elem6,To find out more about Watson NLP check out these resources:
page2-elem6,* Documentation [https://www.ibm.com/docs/en/watson-libraries?topic=watson-natural-language-processing-library-embed-home]
page2-elem6,* Model catalog [https://www.ibm.com/docs/en/watson-libraries?topic=models-catalog]
page2-elem6,* Trial [https://www.ibm.com/products/ibm-watson-natural-language-processing]
page2-elem6,* Entitlement key [https://www.ibm.com/account/reg/us-en/subscribe?formid=urx-51726]
page2-elem6,* Automation for Watson NLP Deployments [https://github.com/IBM/watson-automation]
page2-elem6,The post Running IBM Watson NLP locally in Containers [http://heidloff.net/article/running-ibm-watson-nlp-locally-in-containers/] appeared first on Niklas Heidloff [http://heidloff.net].
page2-elem7,Running IBM Watson Speech to Text in Containers.
page2-elem7,IBM announced the general availability of Watson NLP and Watson Speech containers which can be run locally on-premises or Kubernetes and OpenShift clusters.
page2-elem7,This post describes how to run Speech to Text (STT) locally.
page2-elem7,To set some context here are the descriptions of IBM Watson Speech Libraries for Embed [https://www.ibm.com/products/watson-speech-embed-libraries] and the Watson Speech to Text library.
page2-elem7,> Build your applications with enterprise-grade speech technology: IBM Watson Speech Libraries for Embed are a set of containerized text-to-speech and speech-to-text libraries designed to offer our IBM partners greater flexibility to infuse the best of IBM Research technology into their solutions.
page2-elem7,Now available as embeddable AI partners gain greater capabilities to build voice transcription and voice synthesis applications more quickly and deploy them in any hybrid multi-cloud environment.
page2-elem7,> Watson STT library uses natural language AI technology to understand the human voice and turn it into usable searchable text.
page2-elem7,As an embeddable AI library developers have greater access to the best of IBM Watson Speech technology and IBM Research algorithms to build voice transcription and voice synthesis applications faster: 1.
page2-elem7,Accuracy out-of-box with advanced training techniques.
page2-elem7,2.
page2-elem7,Customization tools to tailor the models for your specific domain.
page2-elem7,The Watson Speech to Text library is available as containers providing REST and WebSockets interfaces.
page2-elem7,While this offering is new the underlaying functionality has been used and optimized for a long time in IBM offerings like the IBM Cloud SaaS service STT and IBM Cloud Pak for Data.
page2-elem7,STT is a speech recognition service that offers functionalities like text recognition audio preprocessing noise removal background noise separation semantic sentence conversation and how many speakers are in conversions.
page2-elem7,To try it a trial [https://www.ibm.com/products/watson-speech-embed-libraries] is available.
page2-elem7,The container images are stored in an IBM container registry that is accessed via an IBM Entitlement Key [https://www.ibm.com/account/reg/us-en/subscribe?formid=urx-51726].
page2-elem7,How to run STT locally via Docker
page2-elem7,To run STT as container the container image needs to be built first.
page2-elem7,Different speech models [https://www.ibm.com/docs/en/watson-libraries?topic=wtsleh-models-catalog] are provided for different languages and different voices.
